time,accelerometer_x,accelerometer_y,accelerometer_z,gyro_x,gyro_y,gyro_z
1567977334.731157,-0.04488086224287869,0.0,9.81,0.0,0.0,9.81
1567977334.831111,-0.048767986860569795,0.0,9.81,0.0,0.0,9.81
1567977334.9312162,-0.04981283074565511,0.0,9.81,0.0,0.0,9.81
1567977335.031191,-0.04825628513225695,0.0,9.81,0.0,0.0,9.81
1567977335.131157,-0.04544913112110578,0.0,9.81,0.0,0.0,9.81
1567977335.231321,-0.04184255444202854,0.0,9.81,0.0,0.0,9.81
1567977335.3311083,-0.037506338508071696,0.0,9.81,0.0,0.0,9.81
1567977335.4313154,-0.03338532465247802,0.0,9.81,0.0,0.0,9.81
1567977335.5312884,-0.0311071557764501,0.0,9.81,0.0,0.0,9.81
1567977335.631235,-0.0314066918970078,0.0,9.81,0.0,0.0,9.81
1567977335.7311466,-0.03354669617249826,0.0,9.81,0.0,0.0,9.81
1567977335.831128,-0.03671581494109852,0.0,9.81,0.0,0.0,9.81
1567977335.9311724,-0.04075770227136403,0.0,9.81,0.0,0.0,9.81
1567977336.031239,-0.04504157064993706,0.0,9.81,0.0,0.0,9.81
1567977336.1311204,-0.04826735236527917,0.0,9.81,0.0,0.0,9.81
1567977336.2312956,-0.049370174942241433,0.0,9.81,0.0,0.0,9.81
1567977336.3311908,-0.04842791294584288,0.0,9.81,0.0,0.0,9.81
1567977336.4311972,-0.04600741575694755,0.0,9.81,0.0,0.0,9.81
1567977336.5311058,-0.04257478298212597,0.0,9.81,0.0,0.0,9.81
1567977336.63132,-0.03858230587081025,0.0,9.81,0.0,0.0,9.81
1567977336.731324,-0.03498076579023945,0.0,9.81,0.0,0.0,9.81
1567977336.8311317,-0.03288033273750592,0.0,9.81,0.0,0.0,9.81
1567977336.9311643,-0.03274431319621499,0.0,9.81,0.0,0.0,9.81
1567977337.0311298,-0.034353725172688955,0.0,9.81,0.0,0.0,9.81
1567977337.131116,-0.03728337575779921,0.0,9.81,0.0,0.0,9.81
1567977337.2311795,-0.04097774246297199,0.0,9.81,0.0,0.0,9.81
1567977337.331129,-0.04478735623331108,0.0,9.81,0.0,0.0,9.81
1567977337.4313035,-0.04769305522115754,0.0,9.81,0.0,0.0,9.81
1567977337.5311801,-0.048927086529700715,0.0,9.81,0.0,0.0,9.81
1567977337.6313016,-0.048367164636748824,0.0,9.81,0.0,0.0,9.81
1567977337.7312565,-0.046328063338232715,0.0,9.81,0.0,0.0,9.81
1567977337.831122,-0.04322397094434272,0.0,9.81,0.0,0.0,9.81
1567977337.931173,-0.03957174666247464,0.0,9.81,0.0,0.0,9.81
1567977338.0312471,-0.036290715487306925,0.0,9.81,0.0,0.0,9.81
1567977338.131142,-0.03425310663673933,0.0,9.81,0.0,0.0,9.81
1567977338.2312758,-0.03383286368284466,0.0,9.81,0.0,0.0,9.81
1567977338.331349,-0.03502246825226127,0.0,9.81,0.0,0.0,9.81
1567977338.431325,-0.03751843867112321,0.0,9.81,0.0,0.0,9.81
1567977338.5311365,-0.040868843529979985,0.0,9.81,0.0,0.0,9.81
1567977338.631237,-0.04428571956152027,0.0,9.81,0.0,0.0,9.81
1567977338.7311134,-0.047010311502213686,0.0,9.81,0.0,0.0,9.81
1567977338.831108,-0.04837407351567645,0.0,9.81,0.0,0.0,9.81
1567977338.9311318,-0.04810371512638021,0.0,9.81,0.0,0.0,9.81
1567977339.031122,-0.04642283825266365,0.0,9.81,0.0,0.0,9.81
1567977339.1312864,-0.04366954832053477,0.0,9.81,0.0,0.0,9.81
1567977339.2311442,-0.04037698374762499,0.0,9.81,0.0,0.0,9.81
1567977339.3313277,-0.037364545709963545,0.0,9.81,0.0,0.0,9.81
1567977339.4313338,-0.03532536847164163,0.0,9.81,0.0,0.0,9.81
1567977339.5312593,-0.04321962594350648,0.0,9.81,0.0,0.0,9.81
1567977339.6311865,-0.03512585215773314,0.0,9.81,0.0,0.0,9.81
1567977339.7312465,-0.037207442995920416,0.0,9.81,0.0,0.0,9.81
1567977339.8312342,-0.04008320537809478,0.0,9.81,0.0,0.0,9.81
1567977339.9313135,-0.04192250754231786,0.0,9.81,0.0,0.0,9.81
1567977340.0312436,-0.044602428484402344,0.0,9.81,0.0,0.0,9.81
1567977340.131136,-0.06185685658841525,0.0,9.81,0.0,0.0,9.81
1567977340.2312758,-0.0553765110121147,0.0,9.81,0.0,0.0,9.81
1567977340.3311296,-0.04646471665167507,0.0,9.81,0.0,0.0,9.81
1567977340.4311543,-0.04228164134448175,0.0,9.81,0.0,0.0,9.81
1567977340.531102,-0.03686969623636987,0.0,9.81,0.0,0.0,9.81
1567977340.631347,-0.03297436831329176,0.0,9.81,0.0,0.0,9.81
1567977340.731147,-0.022587852727871827,0.0,9.81,0.0,0.0,9.81
1567977340.8311696,-0.04019268529557731,0.0,9.81,0.0,0.0,9.81
1567977340.9311872,-0.039846407615110734,0.0,9.81,0.0,0.0,9.81
1567977341.031234,-0.03474003294194162,0.0,9.81,0.0,0.0,9.81
1567977341.1311119,-0.03819246852406636,0.0,9.81,0.0,0.0,9.81
1567977341.231191,-0.040069207327285174,0.0,9.81,0.0,0.0,9.81
1567977341.331118,-0.046464708220334,0.0,9.81,0.0,0.0,9.81
1567977341.4311368,-0.04208088572395528,0.0,9.81,0.0,0.0,9.81
1567977341.5311224,-0.03737921981943924,0.0,9.81,0.0,0.0,9.81
1567977341.6313162,-0.040092421345593154,0.0,9.81,0.0,0.0,9.81
1567977341.7312164,-0.04135967192689236,0.0,9.81,0.0,0.0,9.81
1567977341.8311126,-0.044981658807604144,0.0,9.81,0.0,0.0,9.81
1567977341.9311895,-0.03723127891494432,0.0,9.81,0.0,0.0,9.81
1567977342.0311933,-0.03774318766548412,0.0,9.81,0.0,0.0,9.81
1567977342.13128,-0.04190965252371687,0.0,9.81,0.0,0.0,9.81
1567977342.2311423,-0.042268295086440553,0.0,9.81,0.0,0.0,9.81
1567977342.331108,-0.041374668894326054,0.0,9.81,0.0,0.0,9.81
1567977342.4313273,-0.05982149339317239,0.0,9.81,0.0,0.0,9.81
1567977342.5312355,-0.055898618666193514,0.0,9.81,0.0,0.0,9.81
1567977342.6313045,-0.04597516863337997,0.0,9.81,0.0,0.0,9.81
1567977342.731154,-0.04119097627561718,0.0,9.81,0.0,0.0,9.81
1567977342.831206,-0.035692827638086407,0.0,9.81,0.0,0.0,9.81
1567977342.9313388,-0.03347648199739766,0.0,9.81,0.0,0.0,9.81
1567977343.031185,-0.023879267981226315,0.0,9.81,0.0,0.0,9.81
1567977343.1311862,-0.019120377912321195,0.0,9.81,0.0,0.0,9.81
1567977343.2311094,-0.024800246550691726,0.0,9.81,0.0,0.0,9.81
1567977343.3311014,-0.03207463092156242,0.0,9.81,0.0,0.0,9.81
1567977343.4311426,-0.03866732512207108,0.0,9.81,0.0,0.0,9.81
1567977343.531206,-0.043541639572353755,0.0,9.81,0.0,0.0,9.81
1567977343.6311922,-0.050810632687328265,0.0,9.81,0.0,0.0,9.81
1567977343.7311077,-0.0579805399518127,0.0,9.81,0.0,0.0,9.81
1567977343.8312452,-0.058430481221350736,0.0,9.81,0.0,0.0,9.81
1567977343.9311886,-0.05363333797265668,0.0,9.81,0.0,0.0,9.81
1567977344.031158,-0.04742774742835877,0.0,9.81,0.0,0.0,9.81
1567977344.131102,-0.04177520237585949,0.0,9.81,0.0,0.0,9.81
1567977344.2312129,-0.03542594235408768,0.0,9.81,0.0,0.0,9.81
1567977344.331189,-0.028243343282963202,0.0,9.81,0.0,0.0,9.81
1567977344.4311795,-0.024211388360477565,0.0,9.81,0.0,0.0,9.81
1567977344.5313075,-0.025328430607764147,0.0,9.81,0.0,0.0,9.81
1567977344.6311853,-0.029813188315015077,0.0,9.81,0.0,0.0,9.81
1567977344.7312033,-0.03520115595846761,0.0,9.81,0.0,0.0,9.81
1567977344.831364,-0.04097651542846616,0.0,9.81,0.0,0.0,9.81
1567977344.9312935,-0.047545014904677246,0.0,9.81,0.0,0.0,9.81
1567977345.0312133,-0.052986498815670906,0.0,9.81,0.0,0.0,9.81
1567977345.1311934,-0.05473154917123701,0.0,9.81,0.0,0.0,9.81
1567977345.2311823,-0.05260652003039858,0.0,9.81,0.0,0.0,9.81
1567977345.3313346,-0.048225294981822917,0.0,9.81,0.0,0.0,9.81
1567977345.4311442,-0.042815306979909484,0.0,9.81,0.0,0.0,9.81
1567977345.5311928,-0.03663948956569371,0.0,9.81,0.0,0.0,9.81
1567977345.631187,-0.03061078505077788,0.0,9.81,0.0,0.0,9.81
1567977345.7312336,-0.026683027846758023,0.0,9.81,0.0,0.0,9.81
1567977345.8312426,-0.026138793860107583,0.0,9.81,0.0,0.0,9.81
1567977345.9311142,-0.02859996020694471,0.0,9.81,0.0,0.0,9.81
1567977346.0311902,-0.03289515047198094,0.0,9.81,0.0,0.0,9.81
1567977346.1312957,-0.03827138622245386,0.0,9.81,0.0,0.0,9.81
1567977346.2311943,-0.04408910388037185,0.0,9.81,0.0,0.0,9.81
1567977346.3312228,-0.04898265341628712,0.0,9.81,0.0,0.0,9.81
1567977346.4312603,-0.05148404025723341,0.0,9.81,0.0,0.0,9.81
1567977346.5311801,-0.05102283692718338,0.0,9.81,0.0,0.0,9.81
1567977346.6311169,-0.04812502498177729,0.0,9.81,0.0,0.0,9.81
1567977346.7311783,-0.04359259276225167,0.0,9.81,0.0,0.0,9.81
1567977346.8312507,-0.0381512100411339,0.0,9.81,0.0,0.0,9.81
1567977346.9311886,-0.03277324861682494,0.0,9.81,0.0,0.0,9.81
1567977347.0311415,-0.028724484875184936,0.0,9.81,0.0,0.0,9.81
1567977347.1312244,-0.027092839618126058,0.0,9.81,0.0,0.0,9.81
1567977347.231196,-0.028080401498903493,0.0,9.81,0.0,0.0,9.81
1567977347.331157,-0.0311246400566111,0.0,9.81,0.0,0.0,9.81
1567977347.4312756,-0.03556948587754551,0.0,9.81,0.0,0.0,9.81
1567977347.5312338,-0.04064264409773557,0.0,9.81,0.0,0.0,9.81
1567977347.6311405,-0.04523168675332119,0.0,9.81,0.0,0.0,9.81
1567977347.7311513,-0.048179173535652674,0.0,9.81,0.0,0.0,9.81
1567977347.8311863,-0.04887988329372771,0.0,9.81,0.0,0.0,9.81
1567977347.9311476,-0.04735806189763334,0.0,9.81,0.0,0.0,9.81
1567977348.0313299,-0.04398030905612384,0.0,9.81,0.0,0.0,9.81
1567977348.131121,-0.03942693790410008,0.0,9.81,0.0,0.0,9.81
1567977348.231146,-0.034639964136803376,0.0,9.81,0.0,0.0,9.81
1567977348.3313453,-0.030628268189688727,0.0,9.81,0.0,0.0,9.81
1567977348.4312284,-0.02831144845530506,0.0,9.81,0.0,0.0,9.81
1567977348.531296,-0.02810556794008015,0.0,9.81,0.0,0.0,9.81
1567977348.6311862,-0.029859408904458498,0.0,9.81,0.0,0.0,9.81
1567977348.7312913,-0.033204500550228604,0.0,9.81,0.0,0.0,9.81
1567977348.8313653,-0.037429863563555835,0.0,9.81,0.0,0.0,9.81
1567977348.9313576,-0.04159941300778097,0.0,9.81,0.0,0.0,9.81
1567977349.031131,-0.044797421164831375,0.0,9.81,0.0,0.0,9.81
1567977349.131161,-0.04634769482877074,0.0,9.81,0.0,0.0,9.81
1567977349.231224,-0.04595144641693432,0.0,9.81,0.0,0.0,9.81
1567977349.3312318,-0.04378445066023336,0.0,9.81,0.0,0.0,9.81
1567977349.4311383,-0.04033658164603253,0.0,9.81,0.0,0.0,9.81
1567977349.5312693,-0.03625059485530036,0.0,9.81,0.0,0.0,9.81
1567977349.631125,-0.03245310573235802,0.0,9.81,0.0,0.0,9.81
1567977349.7311468,-0.02970560931327501,0.0,9.81,0.0,0.0,9.81
1567977349.8311987,-0.028565763113161433,0.0,9.81,0.0,0.0,9.81
1567977349.9312208,-0.02923178049125287,0.0,9.81,0.0,0.0,9.81
1567977350.0311756,-0.03144052105260894,0.0,9.81,0.0,0.0,9.81
1567977350.131136,-0.03462614327905385,0.0,9.81,0.0,0.0,9.81
1567977350.2311127,-0.0381999420460444,0.0,9.81,0.0,0.0,9.81
1567977350.3311052,-0.04139008892537849,0.0,9.81,0.0,0.0,9.81
1567977350.431253,-0.04346941780144663,0.0,9.81,0.0,0.0,9.81
1567977350.5311282,-0.04399101464271284,0.0,9.81,0.0,0.0,9.81
1567977350.6311858,-0.042945234948199074,0.0,9.81,0.0,0.0,9.81
1567977350.7312362,-0.040552320844672994,0.0,9.81,0.0,0.0,9.81
1567977350.8311307,-0.03735990425912032,0.0,9.81,0.0,0.0,9.81
1567977350.9312582,-0.03400474087203559,0.0,9.81,0.0,0.0,9.81
1567977351.031119,-0.03116679142674359,0.0,9.81,0.0,0.0,9.81
1567977351.131257,-0.029455193106796573,0.0,9.81,0.0,0.0,9.81
1567977351.231132,-0.029140702553131722,0.0,9.81,0.0,0.0,9.81
1567977351.3313353,-0.030241204194827703,0.0,9.81,0.0,0.0,9.81
1567977351.4313335,-0.03248447259651695,0.0,9.81,0.0,0.0,9.81
1567977351.5312018,-0.035380427488688825,0.0,9.81,0.0,0.0,9.81
1567977351.6311393,-0.03826944654212925,0.0,9.81,0.0,0.0,9.81
1567977351.7311082,-0.04053701216813778,0.0,9.81,0.0,0.0,9.81
1567977351.831202,-0.04178548330563679,0.0,9.81,0.0,0.0,9.81
1567977351.9311392,-0.04168786711978296,0.0,9.81,0.0,0.0,9.81
1567977352.03119,-0.04034263878094695,0.0,9.81,0.0,0.0,9.81
1567977352.1311026,-0.03801378807595061,0.0,9.81,0.0,0.0,9.81
1567977352.2311096,-0.035240960306463925,0.0,9.81,0.0,0.0,9.81
1567977352.331232,-0.032561630782587676,0.0,9.81,0.0,0.0,9.81
1567977352.4311159,-0.030548478092669706,0.0,9.81,0.0,0.0,9.81
1567977352.5313132,-0.029572449026800635,0.0,9.81,0.0,0.0,9.81
1567977352.6311307,-0.029720444472710758,0.0,9.81,0.0,0.0,9.81
1567977352.731125,-0.030977490099707995,0.0,9.81,0.0,0.0,9.81
1567977352.8313472,-0.03302956588447012,0.0,9.81,0.0,0.0,9.81
1567977352.9311268,-0.03544508409879029,0.0,9.81,0.0,0.0,9.81
1567977353.03115,-0.037683044076353166,0.0,9.81,0.0,0.0,9.81
1567977353.1311762,-0.039225297892530764,0.0,9.81,0.0,0.0,9.81
1567977353.231125,-0.039852411982893104,0.0,9.81,0.0,0.0,9.81
1567977353.3312635,-0.03943024373383461,0.0,9.81,0.0,0.0,9.81
1567977353.4312527,-0.03806018783027657,0.0,9.81,0.0,0.0,9.81
1567977353.531364,-0.03603192493883883,0.0,9.81,0.0,0.0,9.81
1567977353.6311836,-0.033781258688955554,0.0,9.81,0.0,0.0,9.81
1567977353.7312376,-0.03174613497940385,0.0,9.81,0.0,0.0,9.81
1567977353.8311322,-0.03033057184869337,0.0,9.81,0.0,0.0,9.81
1567977353.9312255,-0.029859788883290186,0.0,9.81,0.0,0.0,9.81
1567977354.0311124,-0.030267250423318563,0.0,9.81,0.0,0.0,9.81
1567977354.1313417,-0.03146335116727384,0.0,9.81,0.0,0.0,9.81
1567977354.2310998,-0.033226406190129704,0.0,9.81,0.0,0.0,9.81
1567977354.3312902,-0.03511305854627091,0.0,9.81,0.0,0.0,9.81
1567977354.4311209,-0.0367800386520101,0.0,9.81,0.0,0.0,9.81
1567977354.5312617,-0.037848958620155956,0.0,9.81,0.0,0.0,9.81
1567977354.631137,-0.03812789225534091,0.0,9.81,0.0,0.0,9.81
1567977354.731199,-0.037545125629780324,0.0,9.81,0.0,0.0,9.81
1567977354.8312695,-0.03626974575699757,0.0,9.81,0.0,0.0,9.81
1567977354.9311554,-0.03455100622079851,0.0,9.81,0.0,0.0,9.81
1567977355.0311387,-0.03275869509548221,0.0,9.81,0.0,0.0,9.81
1567977355.131262,-0.031204859246733694,0.0,9.81,0.0,0.0,9.81
1567977355.2311234,-0.030272800581717583,0.0,9.81,0.0,0.0,9.81
1567977355.3311963,-0.03002216261998875,0.0,9.81,0.0,0.0,9.81
1567977355.4312346,-0.03051042594365633,0.0,9.81,0.0,0.0,9.81
1567977355.5312412,-0.03161316954083494,0.0,9.81,0.0,0.0,9.81
1567977355.6312344,-0.03307598877639164,0.0,9.81,0.0,0.0,9.81
1567977355.7311702,-0.03455452689775299,0.0,9.81,0.0,0.0,9.81
1567977355.8311095,-0.035773312250915165,0.0,9.81,0.0,0.0,9.81
1567977355.9311488,-0.036501649766770755,0.0,9.81,0.0,0.0,9.81
1567977356.0311751,-0.036555731357296305,0.0,9.81,0.0,0.0,9.81
1567977356.131137,-0.035957343687981175,0.0,9.81,0.0,0.0,9.81
1567977356.2312915,-0.03486851446057239,0.0,9.81,0.0,0.0,9.81
1567977356.3311932,-0.03347194135948035,0.0,9.81,0.0,0.0,9.81
1567977356.4312003,-0.03208426102352219,0.0,9.81,0.0,0.0,9.81
1567977356.5311415,-0.030961382034746007,0.0,9.81,0.0,0.0,9.81
1567977356.631195,-0.030312699117915932,0.0,9.81,0.0,0.0,9.81
1567977356.731142,-0.030249677507362165,0.0,9.81,0.0,0.0,9.81
1567977356.8311806,-0.030705241698802403,0.0,9.81,0.0,0.0,9.81
1567977356.9312136,-0.03158502032480781,0.0,9.81,0.0,0.0,9.81
1567977357.031119,-0.032714191211124566,0.0,9.81,0.0,0.0,9.81
1567977357.1313386,-0.03383902200887132,0.0,9.81,0.0,0.0,9.81
1567977357.4748397,-0.03349530520699437,0.0,9.81,0.0,0.0,9.81
1567977357.5313199,-0.04056829649889009,0.0,9.81,0.0,0.0,9.81
1567977357.6312165,-0.04554267543850274,0.0,9.81,0.0,0.0,9.81
1567977357.7311664,-0.044535549095567506,0.0,9.81,0.0,0.0,9.81
1567977357.8312259,-0.019711007273251032,0.0,9.81,0.0,0.0,9.81
1567977357.9312892,-0.012151971512226111,0.0,9.81,0.0,0.0,9.81
1567977358.0313568,-0.026629660464746633,0.0,9.81,0.0,0.0,9.81
1567977358.131254,-0.024331507695802054,0.0,9.81,0.0,0.0,9.81
1567977358.2313247,-0.026976156819518576,0.0,9.81,0.0,0.0,9.81
1567977358.3312547,-0.008638606464417027,0.0,9.81,0.0,0.0,9.81
1567977358.4311602,0.03405644342074068,0.0,9.81,0.0,0.0,9.81
1567977358.531167,0.08373898014777394,0.0,9.81,0.0,0.0,9.81
1567977358.631176,0.05275182035181469,0.0,9.81,0.0,0.0,9.81
1567977358.7311594,-0.004530629640934176,0.0,9.81,0.0,0.0,9.81
1567977358.8312075,-0.038730267700054645,0.0,9.81,0.0,0.0,9.81
1567977358.931104,-0.07490237428558415,0.0,9.81,0.0,0.0,9.81
1567977359.0311387,-0.11678079342588288,0.0,9.81,0.0,0.0,9.81
1567977359.13132,-0.16192588820960158,0.0,9.81,0.0,0.0,9.81
1567977359.2311282,-0.1791515521241948,0.0,9.81,0.0,0.0,9.81
1567977359.331193,-0.15485769852206685,0.0,9.81,0.0,0.0,9.81
1567977359.4311836,-0.11555899766739054,0.0,9.81,0.0,0.0,9.81
1567977359.5312004,-0.07262776379321699,0.0,9.81,0.0,0.0,9.81
1567977359.6313548,-0.02669581773921367,0.0,9.81,0.0,0.0,9.81
1567977359.7311583,0.022528321665848984,0.0,9.81,0.0,0.0,9.81
1567977359.8311357,0.06308507182117185,0.0,9.81,0.0,0.0,9.81
1567977359.9311929,0.077189324327984,0.0,9.81,0.0,0.0,9.81
1567977360.0312681,0.0641703186181155,0.0,9.81,0.0,0.0,9.81
1567977360.1311536,0.03659114664478357,0.0,9.81,0.0,0.0,9.81
1567977360.231277,0.0023570070813142686,0.0,9.81,0.0,0.0,9.81
1567977360.331352,-0.03653109757007692,0.0,9.81,0.0,0.0,9.81
1567977360.4312458,-0.07533499979540952,0.0,9.81,0.0,0.0,9.81
1567977360.5311337,-0.10341173688930065,0.0,9.81,0.0,0.0,9.81
1567977360.6311595,-0.11253408814949362,0.0,9.81,0.0,0.0,9.81
1567977360.7312891,-0.10343007029213856,0.0,9.81,0.0,0.0,9.81
1567977360.8311384,-0.08169891881623785,0.0,9.81,0.0,0.0,9.81
1567977360.931286,-0.05158825721631749,0.0,9.81,0.0,0.0,9.81
1567977361.0313451,-0.017378830429047847,0.0,9.81,0.0,0.0,9.81
1567977361.1312878,0.014627378674748002,0.0,9.81,0.0,0.0,9.81
1567977361.2312214,0.03655893447029051,0.0,9.81,0.0,0.0,9.81
1567977361.331139,0.04342960032889005,0.0,9.81,0.0,0.0,9.81
1567977361.431204,0.03593701860965867,0.0,9.81,0.0,0.0,9.81
1567977361.5311778,0.017388672067227287,0.0,9.81,0.0,0.0,9.81
1567977361.6311831,-0.008649072913639113,0.0,9.81,0.0,0.0,9.81
1567977361.7311032,-0.037868172049702116,0.0,9.81,0.0,0.0,9.81
1567977361.8312113,-0.06459106873883422,0.0,9.81,0.0,0.0,9.81
1567977361.931286,-0.08289198096964183,0.0,9.81,0.0,0.0,9.81
1567977362.03117,-0.0897504167327058,0.0,9.81,0.0,0.0,9.81
1567977362.1311371,-0.08515647193922518,0.0,9.81,0.0,0.0,9.81
1567977362.2311363,-0.07089317915615061,0.0,9.81,0.0,0.0,9.81
1567977362.3311927,-0.049573464297396654,0.0,9.81,0.0,0.0,9.81
1567977362.431135,-0.02538306700929825,0.0,9.81,0.0,0.0,9.81
1567977362.5311613,-0.0033916090819286282,0.0,9.81,0.0,0.0,9.81
1567977362.6312525,0.0119469238367242,0.0,9.81,0.0,0.0,9.81
1567977362.7311258,0.018080313582459002,0.0,9.81,0.0,0.0,9.81
1567977362.8311408,0.01484812789418239,0.0,9.81,0.0,0.0,9.81
1567977362.9312372,0.003439048779498446,0.0,9.81,0.0,0.0,9.81
1567977363.0313377,-0.013846543578381904,0.0,9.81,0.0,0.0,9.81
1567977363.1311388,-0.033473270247361915,0.0,9.81,0.0,0.0,9.81
1567977363.2313218,-0.06488169978993638,0.0,9.81,0.0,0.0,9.81
1567977363.3311157,-0.06391161913129557,0.0,9.81,0.0,0.0,9.81
1567977363.4311278,-0.06982379897733895,0.0,9.81,0.0,0.0,9.81
1567977363.5312667,-0.06793408329605778,0.0,9.81,0.0,0.0,9.81
1567977363.6313093,-0.057050315618254535,0.0,9.81,0.0,0.0,9.81
1567977363.7311933,-0.043464071577378006,0.0,9.81,0.0,0.0,9.81
1567977363.8311007,-0.04773407897534037,0.0,9.81,0.0,0.0,9.81
1567977363.9311182,-0.0347047046209193,0.0,9.81,0.0,0.0,9.81
1567977364.0311925,-0.010859092988408356,0.0,9.81,0.0,0.0,9.81
1567977364.1311276,0.0012631748708921188,0.0,9.81,0.0,0.0,9.81
1567977364.2312753,0.006987371902412401,0.0,9.81,0.0,0.0,9.81
1567977364.3311968,0.0054948677832654,0.0,9.81,0.0,0.0,9.81
1567977364.4311392,0.003569371454838839,0.0,9.81,0.0,0.0,9.81
1567977364.5311432,0.00019991623816853377,0.0,9.81,0.0,0.0,9.81
1567977364.6312582,-0.01173360332552539,0.0,9.81,0.0,0.0,9.81
1567977364.731201,-0.027228470200036013,0.0,9.81,0.0,0.0,9.81
1567977364.831253,-0.04006630275435675,0.0,9.81,0.0,0.0,9.81
1567977364.9311366,-0.04803944041493152,0.0,9.81,0.0,0.0,9.81
1567977365.031205,-0.052303307780092095,0.0,9.81,0.0,0.0,9.81
1567977365.1313393,-0.054502827348962626,0.0,9.81,0.0,0.0,9.81
1567977365.318601,-0.05389589331714127,0.0,9.81,0.0,0.0,9.81
1567977365.3313155,-0.04655394445641981,0.0,9.81,0.0,0.0,9.81
1567977365.4312794,-0.03761848571699424,0.0,9.81,0.0,0.0,9.81
1567977365.5311046,-0.03934022874803291,0.0,9.81,0.0,0.0,9.81
1567977365.6312788,-0.022922474640943113,0.0,9.81,0.0,0.0,9.81
1567977365.7312906,-0.01448282940827073,0.0,9.81,0.0,0.0,9.81
1567977365.8312385,-0.017775874212116936,0.0,9.81,0.0,0.0,9.81
1567977365.9312181,-0.017307064324730847,0.0,9.81,0.0,0.0,9.81
1567977366.031282,-0.021683407475703104,0.0,9.81,0.0,0.0,9.81
1567977366.1311808,-0.028403982463837588,0.0,9.81,0.0,0.0,9.81
1567977366.2312183,-0.03405312958832853,0.0,9.81,0.0,0.0,9.81
1567977366.331188,-0.014441272004993682,0.0,9.81,0.0,0.0,9.81
1567977366.4311118,-0.011191866906919819,0.0,9.81,0.0,0.0,9.81
1567977366.5311532,-0.02483872583697838,0.0,9.81,0.0,0.0,9.81
1567977366.6312108,-0.031162841868203676,0.0,9.81,0.0,0.0,9.81
1567977366.731239,-0.035564208790862015,0.0,9.81,0.0,0.0,9.81
1567977366.8312101,-0.037618456072063905,0.0,9.81,0.0,0.0,9.81
1567977366.9311452,-0.04367606565304921,0.0,9.81,0.0,0.0,9.81
1567977367.0311584,-0.052629828364354085,0.0,9.81,0.0,0.0,9.81
1567977367.1311839,-0.0542742940459602,0.0,9.81,0.0,0.0,9.81
1567977367.2312565,-0.04997854295135338,0.0,9.81,0.0,0.0,9.81
1567977367.3311965,-0.0445840717545015,0.0,9.81,0.0,0.0,9.81
1567977367.4311624,-0.039776280066237686,0.0,9.81,0.0,0.0,9.81
1567977367.5312424,-0.034509730067502346,0.0,9.81,0.0,0.0,9.81
1567977367.631209,-0.02729492683964589,0.0,9.81,0.0,0.0,9.81
1567977367.7313254,-0.020344382024749273,0.0,9.81,0.0,0.0,9.81
1567977367.831176,-0.016785678554509693,0.0,9.81,0.0,0.0,9.81
1567977367.9311082,-0.016409297223384897,0.0,9.81,0.0,0.0,9.81
1567977368.0313172,-0.017546557483492695,0.0,9.81,0.0,0.0,9.81
1567977368.131209,-0.019329329318232887,0.0,9.81,0.0,0.0,9.81
1567977368.2313151,-0.022019897186013385,0.0,9.81,0.0,0.0,9.81
1567977368.3311357,-0.025645215416670385,0.0,9.81,0.0,0.0,9.81
1567977368.4311187,-0.028995654174445617,0.0,9.81,0.0,0.0,9.81
1567977368.5311358,-0.030909816277348744,0.0,9.81,0.0,0.0,9.81
1567977368.6314306,-0.03129738700262723,0.0,9.81,0.0,0.0,9.81
1567977368.7313585,-0.030700053978769844,0.0,9.81,0.0,0.0,9.81
1567977368.8312538,-0.029503436964463097,0.0,9.81,0.0,0.0,9.81
1567977368.9311798,-0.03185234666143466,0.0,9.81,0.0,0.0,9.81
1567977369.0312433,-0.025544559145966535,0.0,9.81,0.0,0.0,9.81
1567977369.1311424,-0.024075464646685526,0.0,9.81,0.0,0.0,9.81
1567977369.231227,-0.023451636540669587,0.0,9.81,0.0,0.0,9.81
1567977369.331244,-0.023185017096822875,0.0,9.81,0.0,0.0,9.81
1567977369.4312458,-0.02457097847738668,0.0,9.81,0.0,0.0,9.81
1567977369.5311544,-0.049506313581297506,0.0,9.81,0.0,0.0,9.81
1567977369.6311793,-0.05704283493785436,0.0,9.81,0.0,0.0,9.81
1567977369.7311935,-0.04492830944039323,0.0,9.81,0.0,0.0,9.81
1567977369.8311863,-0.037487448480414305,0.0,9.81,0.0,0.0,9.81
1567977369.931223,-0.029838274466721538,0.0,9.81,0.0,0.0,9.81
1567977370.0311353,-0.02308948539470538,0.0,9.81,0.0,0.0,9.81
1567977370.1311018,-0.013181651430481858,0.0,9.81,0.0,0.0,9.81
1567977370.2312582,-0.001382643126993788,0.0,9.81,0.0,0.0,9.81
1567977370.3313332,0.002589150051085376,0.0,9.81,0.0,0.0,9.81
1567977370.4312031,-0.0009419748571635812,0.0,9.81,0.0,0.0,9.81
1567977370.5312169,-0.00761647448556341,0.0,9.81,0.0,0.0,9.81
1567977370.6312025,-0.009225135030865693,0.0,9.81,0.0,0.0,9.81
1567977370.7313654,-0.009523204494578885,0.0,9.81,0.0,0.0,9.81
1567977370.831299,-0.009146223023073255,0.0,9.81,0.0,0.0,9.81
