time,yaw,pitch,roll
1567977354.9311554,3.98515837577313,0.0,0.0
1567977355.0311387,3.983831390367893,0.0,0.0
1567977355.131262,3.982504265183442,0.0,0.0
1567977355.2311234,3.98117670704994,0.0,0.0
1567977355.3311963,3.9798373252833485,0.0,0.0
1567977355.4312346,3.978486238531344,0.0,0.0
1567977355.5312412,3.97711968613908,0.0,0.0
1567977355.6312344,3.975737651746279,0.0,0.0
1567977355.7311702,3.9743438988631077,0.0,0.0
1567977355.8311095,3.9729396481800343,0.0,0.0
1567977355.9311488,3.9715287372428527,0.0,0.0
1567977356.0311751,3.970117263766781,0.0,0.0
1567977356.131137,3.968708981874661,0.0,0.0
1567977356.2312915,3.967302202536249,0.0,0.0
1567977356.3311932,3.9659024126595988,0.0,0.0
1567977356.4312003,3.964502915081715,0.0,0.0
1567977356.5311415,3.963103760628787,0.0,0.0
1567977356.631195,3.9616983248098236,0.0,0.0
1567977356.731142,3.960285259806664,0.0,0.0
1567977356.8311806,3.9588599227657184,0.0,0.0
1567977356.9312136,3.9574212564178666,0.0,0.0
1567977357.031119,3.955971369995419,0.0,0.0
1567977357.1313386,3.9545054389292105,0.0,0.0
1567977357.4748397,3.9493907851221906,0.0,0.0
1567977357.5313199,3.948550562622499,0.0,0.0
1567977357.6312165,3.947072383680979,0.0,0.0
1567977357.7311664,3.945599651328269,0.0,0.0
1567977357.8312259,3.943535328866437,0.0,0.0
1567977357.9312892,3.940871271490515,0.0,0.0
1567977358.0313568,3.937976457491322,0.0,0.0
1567977358.131254,3.9372045728038536,0.0,0.0
1567977358.2313247,3.937054353402363,0.0,0.0
1567977358.3312547,3.9361264713981825,0.0,0.0
1567977358.4311602,3.9350470391151244,0.0,0.0
1567977358.531167,3.934274237857707,0.0,0.0
1567977358.631176,3.9338575351850906,0.0,0.0
1567977358.7311594,3.9328548099224943,0.0,0.0
1567977358.8312075,3.930883426314317,0.0,0.0
1567977358.931104,3.928668511219838,0.0,0.0
1567977359.0311387,3.926590207927191,0.0,0.0
1567977359.13132,3.924477242026704,0.0,0.0
1567977359.2311282,3.9221433827521555,0.0,0.0
1567977359.331193,3.9198373389593293,0.0,0.0
1567977359.4311836,3.9180279028142433,0.0,0.0
1567977359.5312004,3.916731224170201,0.0,0.0
1567977359.6313548,3.915611085189436,0.0,0.0
1567977359.7311583,3.9145072640220047,0.0,0.0
1567977359.8311357,3.9134733222321003,0.0,0.0
1567977359.9311929,3.912498378467074,0.0,0.0
1567977360.0312681,3.9113657884905724,0.0,0.0
1567977360.1311536,3.9098793081515417,0.0,0.0
1567977360.231277,3.9080640712139196,0.0,0.0
1567977360.331352,3.9060719204329093,0.0,0.0
1567977360.4312458,3.903981522772284,0.0,0.0
1567977360.5311337,3.901802127893802,0.0,0.0
1567977360.6311595,3.8996146804301706,0.0,0.0
1567977360.7312891,3.8975798110544364,0.0,0.0
1567977360.8311384,3.895804306350348,0.0,0.0
1567977360.931286,3.8942496419165735,0.0,0.0
1567977361.0313451,3.8928504818020944,0.0,0.0
1567977361.1312878,3.891559604037175,0.0,0.0
1567977361.2312214,3.8903256830809205,0.0,0.0
1567977361.331139,3.8890579835498666,0.0,0.0
1567977361.431204,3.887647061508595,0.0,0.0
1567977361.5311778,3.886042749766766,0.0,0.0
1567977361.6311831,3.8842528614035796,0.0,0.0
1567977361.7311032,3.8823141325383865,0.0,0.0
1567977361.8312113,3.880259673278289,0.0,0.0
1567977361.931286,3.8781465204216428,0.0,0.0
1567977362.03117,3.876059432059229,0.0,0.0
1567977362.1311371,3.8740715376041024,0.0,0.0
1567977362.2311363,3.8722233221850466,0.0,0.0
1567977362.3311927,3.8705107801774243,0.0,0.0
1567977362.431135,3.8689178950901706,0.0,0.0
1567977362.5311613,3.867410931254593,0.0,0.0
1567977362.6312525,3.865935915464739,0.0,0.0
1567977362.7311258,3.864431269768284,0.0,0.0
1567977362.8311408,3.8628360025096313,0.0,0.0
1567977362.9312372,3.861121013844661,0.0,0.0
1567977363.0313377,3.859281985570277,0.0,0.0
1567977363.1311388,3.857336688161201,0.0,0.0
1567977363.2313218,3.855300561318275,0.0,0.0
1567977363.3311157,3.8537586709155853,0.0,0.0
1567977363.4311278,3.8517487814242948,0.0,0.0
1567977363.5312667,3.8493910064489025,0.0,0.0
1567977363.6313093,3.8472746129251867,0.0,0.0
1567977363.7311933,3.8453432546267887,0.0,0.0
1567977363.8311007,3.843534293124307,0.0,0.0
1567977363.9311182,3.8416212345924414,0.0,0.0
1567977364.0311925,3.8396866176623146,0.0,0.0
1567977364.1311276,3.8379500027799747,0.0,0.0
1567977364.2312753,3.83630273034116,0.0,0.0
1567977364.3311968,3.834587986741262,0.0,0.0
1567977364.4311392,3.8327519848670164,0.0,0.0
1567977364.5311432,3.830860732397685,0.0,0.0
1567977364.6312582,3.828971471363346,0.0,0.0
1567977364.731201,3.8270309986232594,0.0,0.0
1567977364.831253,3.824987331757262,0.0,0.0
1567977364.9311366,3.822891110583809,0.0,0.0
1567977365.031205,3.820809031652283,0.0,0.0
1567977365.1313393,3.8187712314297926,0.0,0.0
1567977365.318601,3.815017985040477,0.0,0.0
1567977365.3313155,3.814763775018907,0.0,0.0
1567977365.4312794,3.812797045897355,0.0,0.0
1567977365.5311046,3.8108791421015304,0.0,0.0
1567977365.6312788,3.808973958647176,0.0,0.0
1567977365.7312906,3.8070521002992166,0.0,0.0
1567977365.8312385,3.8044547286923542,0.0,0.0
1567977365.9312181,3.802291916827624,0.0,0.0
1567977366.031282,3.8005928825929196,0.0,0.0
1567977366.1311808,3.798718976802288,0.0,0.0
1567977366.2312183,3.796693353831344,0.0,0.0
1567977366.331188,3.7945879278109587,0.0,0.0
1567977366.4311118,3.7926458519622273,0.0,0.0
1567977366.5311532,3.7907963774359814,0.0,0.0
1567977366.6312108,3.788761598323971,0.0,0.0
1567977366.731239,3.7865700563373252,0.0,0.0
1567977366.8312101,3.7843710294049266,0.0,0.0
1567977366.9311452,3.782221217079517,0.0,0.0
1567977367.0311584,3.7800561350119057,0.0,0.0
1567977367.1311839,3.7778117296205522,0.0,0.0
1567977367.2312565,3.775546590909453,0.0,0.0
1567977367.3311965,3.773344592481026,0.0,0.0
1567977367.4311624,3.7711953673116376,0.0,0.0
1567977367.5312424,3.769043851522932,0.0,0.0
1567977367.631209,3.766872680618288,0.0,0.0
1567977367.7313254,3.7646976044127527,0.0,0.0
1567977367.831176,3.7625418050749637,0.0,0.0
1567977367.9311082,3.7603717210488057,0.0,0.0
1567977368.0313172,3.758153333068078,0.0,0.0
1567977368.131209,3.7559017232670033,0.0,0.0
1567977368.2313151,3.753623352492337,0.0,0.0
1567977368.3311357,3.751339041766901,0.0,0.0
1567977368.4311187,3.749032737026816,0.0,0.0
1567977368.5311358,3.7467082847481876,0.0,0.0
1567977368.6314306,3.7443764112786493,0.0,0.0
1567977368.7313585,3.7420631354045497,0.0,0.0
1567977368.8312538,3.7397611054162976,0.0,0.0
1567977368.9311798,3.7374623163564973,0.0,0.0
1567977369.0312433,3.735773229034802,0.0,0.0
1567977369.1311424,3.733614210771563,0.0,0.0
1567977369.231227,3.7309151564737384,0.0,0.0
1567977369.331244,3.7283390884059635,0.0,0.0
1567977369.4312458,3.7258616470703156,0.0,0.0
1567977369.5311544,3.723428087763052,0.0,0.0
1567977369.6311793,3.7208407419924026,0.0,0.0
1567977369.7311935,3.7181632592258502,0.0,0.0
1567977369.8311863,3.7156504022703025,0.0,0.0
1567977369.931223,3.713295129334778,0.0,0.0
1567977370.0311353,3.71097026345433,0.0,0.0
1567977370.1311018,3.7086076000880457,0.0,0.0
1567977370.2312582,3.7062367691368294,0.0,0.0
1567977370.3313332,3.7039119787671986,0.0,0.0
1567977370.4312031,3.7015904898532277,0.0,0.0
1567977370.5312169,3.6991906534221712,0.0,0.0
1567977370.6312025,3.6967055341417705,0.0,0.0
1567977370.7313654,3.6941673915581283,0.0,0.0
1567977370.831299,3.6916157370299523,0.0,0.0
1567977370.931177,3.6890429856422617,0.0,0.0
1567977371.0312905,3.686438251065484,0.0,0.0
1567977371.1313438,3.683835256436856,0.0,0.0
1567977371.2312014,3.6812706094864325,0.0,0.0
1567977371.3313277,3.6787451431364175,0.0,0.0
1567977371.4312139,3.676262676717087,0.0,0.0
1567977371.5313003,3.673801160096138,0.0,0.0
1567977371.6311984,3.671368099100725,0.0,0.0
1567977371.731124,3.6689514948771453,0.0,0.0
1567977371.8313406,3.666526154223787,0.0,0.0
1567977371.9313028,3.6640869921510877,0.0,0.0
1567977372.0313299,3.661614525259729,0.0,0.0
1567977372.1312342,3.659111628111962,0.0,0.0
1567977372.2312975,3.6565723768915994,0.0,0.0
1567977372.331213,3.6540066813486334,0.0,0.0
1567977372.431198,3.6514182464814873,0.0,0.0
1567977372.5311415,3.648820931279719,0.0,0.0
1567977372.6311653,3.646223454107149,0.0,0.0
1567977372.7312372,3.643635906835989,0.0,0.0
1567977372.8311288,3.641070108364241,0.0,0.0
1567977372.9311886,3.638518716107356,0.0,0.0
1567977373.0312133,3.6359848508441512,0.0,0.0
1567977373.1311398,3.633464425439744,0.0,0.0
1567977373.231119,3.6309454683094877,0.0,0.0
1567977373.3311188,3.6284197148403017,0.0,0.0
1567977373.4311423,3.6258768934142687,0.0,0.0
1567977373.5311155,3.6233124342076497,0.0,0.0
1567977373.6312492,3.620717576273453,0.0,0.0
1567977373.7312613,3.6180980517071504,0.0,0.0
1567977373.8313363,3.6154515700270853,0.0,0.0
1567977373.9312994,3.6127882126732285,0.0,0.0
1567977374.0311449,3.6101151476106352,0.0,0.0
1567977374.1311727,3.6074309741480786,0.0,0.0
1567977374.2312875,3.6047446707631305,0.0,0.0
1567977374.3313534,3.602063356266461,0.0,0.0
1567977374.4313393,3.5993889638456693,0.0,0.0
1567977374.531133,3.596722564836096,0.0,0.0
1567977374.6311617,3.5940644866468237,0.0,0.0
1567977374.731288,3.591453153583931,0.0,0.0
1567977374.8311002,3.589254072507499,0.0,0.0
1567977374.9311416,3.5884118061261514,0.0,0.0
1567977375.0311294,3.5867026109268885,0.0,0.0
1567977375.1311677,3.5858422961810614,0.0,0.0
1567977375.231282,3.584655308598956,0.0,0.0
1567977375.3312833,3.584036280441568,0.0,0.0
1567977375.4312887,3.5829242625035285,0.0,0.0
1567977375.5312448,3.582235889601959,0.0,0.0
1567977375.6311085,3.580827609274454,0.0,0.0
1567977375.7311168,3.5798293269885963,0.0,0.0
1567977375.8311498,3.5780482279807178,0.0,0.0
1567977375.9312587,3.5766978020927382,0.0,0.0
1567977376.031328,3.5744903972781312,0.0,0.0
1567977376.1312516,3.5727564098658995,0.0,0.0
1567977376.2311993,3.5700803619685146,0.0,0.0
1567977376.3312316,3.567942240675178,0.0,0.0
1567977376.4311292,3.5647590453828712,0.0,0.0
1567977376.5312216,3.5621706780362974,0.0,0.0
1567977376.6312456,3.5583866645462336,0.0,0.0
1567977376.731125,3.5552919892031696,0.0,0.0
1567977376.8311238,3.550869580155764,0.0,0.0
1567977376.931298,3.547329368733539,0.0,0.0
1567977377.0311337,3.5422310080770565,0.0,0.0
1567977377.131112,3.5378781589908037,0.0,0.0
1567977377.231295,3.5314905821845137,0.0,0.0
1567977377.331223,3.5253741336760154,0.0,0.0
1567977377.4312425,3.5165175624453013,0.0,0.0
1567977377.5312335,3.507713652903176,0.0,0.0
1567977377.6311913,3.496567298603093,0.0,0.0
1567977377.7311842,3.4859932670075686,0.0,0.0
1567977377.8311653,3.4734233056912576,0.0,0.0
1567977377.9312654,3.4618157940366476,0.0,0.0
1567977378.031357,3.448323818163118,0.0,0.0
1567977378.131359,3.4360363126605638,0.0,0.0
1567977378.231123,3.421914361486717,0.0,0.0
1567977378.3313,3.4090836809576874,0.0,0.0
1567977378.431301,3.394571327977248,0.0,0.0
1567977378.5312862,3.3815861970173806,0.0,0.0
1567977378.6311264,3.3669850881080112,0.0,0.0
1567977378.731188,3.3539859743611053,0.0,0.0
1567977378.831101,3.339389091034203,0.0,0.0
1567977378.9312465,3.326440706296083,0.0,0.0
1567977379.0311356,3.3119616140809995,0.0,0.0
1567977379.131236,3.2992011386274935,0.0,0.0
1567977379.2311993,3.2849414528242598,0.0,0.0
1567977379.3311274,3.2724526767437396,0.0,0.0
1567977379.43135,3.258408325321998,0.0,0.0
1567977379.531316,3.246256826053143,0.0,0.0
1567977379.6313183,3.2326340896298245,0.0,0.0
1567977379.7312992,3.2209194789421414,0.0,0.0
1567977379.8311417,3.207849191228494,0.0,0.0
1567977379.9313307,3.1966584690011324,0.0,0.0
1567977380.0313354,3.1841484145778214,0.0,0.0
1567977380.1311243,3.173602584281088,0.0,0.0
1567977380.2313318,3.1617489551544384,0.0,0.0
1567977380.3311822,3.151938362331274,0.0,0.0
1567977380.4311335,3.1408921536795322,0.0,0.0
1567977380.531182,3.1318081693838984,0.0,0.0
1567977380.6313372,3.121550999389193,0.0,0.0
1567977380.7311678,3.1133434518378174,0.0,0.0
1567977380.8312685,3.1040196406181924,0.0,0.0
1567977380.931222,3.096737050831564,0.0,0.0
1567977381.0311756,3.0884800765502565,0.0,0.0
1567977381.1311147,3.08214817780455,0.0,0.0
1567977381.2313452,3.074890320838824,0.0,0.0
1567977381.3312466,3.0696399479438075,0.0,0.0
1567977381.4311845,3.0635508048020927,0.0,0.0
1567977381.5312834,3.0593909171021227,0.0,0.0
1567977381.6312344,3.0544228297205365,0.0,0.0
1567977381.7312129,3.051283632989808,0.0,0.0
1567977381.8312962,3.047357702080454,0.0,0.0
1567977381.9311166,3.045255649210965,0.0,0.0
1567977382.0311568,3.0424171375924587,0.0,0.0
1567977382.1313298,3.0412981041142366,0.0,0.0
1567977382.231302,3.039357832461988,0.0,0.0
1567977382.3311946,3.0390517586064316,0.0,0.0
1567977382.4311984,3.0378666749085355,0.0,0.0
1567977382.531336,3.038219208737079,0.0,0.0
1567977382.6311302,3.037567974977442,0.0,0.0
1567977382.7311728,3.038329609824025,0.0,0.0
1567977382.8311222,3.0380504327254254,0.0,0.0
1567977382.9311662,3.0390621322871674,0.0,0.0
1567977383.0313938,3.0389269390827316,0.0,0.0
1567977383.1312664,3.0399848598888983,0.0,0.0
1567977383.2312398,3.0397993573576922,0.0,0.0
1567977383.331346,3.0408027546673218,0.0,0.0
1567977383.4311197,3.0405238989825083,0.0,0.0
1567977383.5313034,3.026952061049304,0.0,0.0
1567977383.6311157,3.0032260028397495,0.0,0.0
1567977383.7312179,2.9861037262833108,0.0,0.0
1567977383.8312035,2.9707614669574447,0.0,0.0
1567977383.9312575,2.9598614439218203,0.0,0.0
1567977384.0312529,2.9492801094129337,0.0,0.0
1567977384.1312778,2.940482242673074,0.0,0.0
1567977384.2312667,2.9295661319951627,0.0,0.0
1567977384.3311589,2.920393992411544,0.0,0.0
1567977384.4311137,2.9101854096657362,0.0,0.0
1567977384.5311997,2.9026469140472635,0.0,0.0
1567977384.6313004,2.8947723584284315,0.0,0.0
1567977384.7312505,2.8893203260535145,0.0,0.0
1567977384.8312094,2.8830672759968987,0.0,0.0
1567977384.9311657,2.878659466176158,0.0,0.0
1567977385.0313501,2.8733747354170305,0.0,0.0
1567977385.1313503,2.8699831652213295,0.0,0.0
1567977385.231245,2.865968618139341,0.0,0.0
1567977385.3311133,2.8638594206178496,0.0,0.0
1567977385.4311547,2.861218685584449,0.0,0.0
1567977385.5311892,2.8603499919867303,0.0,0.0
1567977385.6312106,2.858864473220679,0.0,0.0
1567977385.7311842,2.8590904342311614,0.0,0.0
1567977385.831119,2.8586774476406305,0.0,0.0
1567977385.9311898,2.8598769192711817,0.0,0.0
1567977386.0311866,2.86030545868371,0.0,0.0
1567977386.1313212,2.8622739856901855,0.0,0.0
1567977386.2311347,2.863354785747001,0.0,0.0
1567977386.3312573,2.865836361111432,0.0,0.0
1567977386.4312065,2.867283929378413,0.0,0.0
1567977386.531121,2.8700387723115135,0.0,0.0
1567977386.63121,2.8715993278043808,0.0,0.0
1567977386.7311382,2.8743600500592894,0.0,0.0
1567977386.8312364,2.875865214434686,0.0,0.0
1567977386.931361,2.878505697223769,0.0,0.0
1567977387.0312736,2.879827120474454,0.0,0.0
1567977387.1311953,2.8822685989999357,0.0,0.0
1567977387.2311625,2.8834026483382296,0.0,0.0
1567977387.331107,2.8856311371865626,0.0,0.0
1567977387.431193,2.8865833805639696,0.0,0.0
1567977387.5312862,2.888667358796564,0.0,0.0
1567977387.6312041,2.889387759897854,0.0,0.0
1567977387.731201,2.891228709808125,0.0,0.0
1567977387.8311841,2.891781064178616,0.0,0.0
1567977387.9311233,2.8934634806452664,0.0,0.0
1567977388.0311804,2.89386153109408,0.0,0.0
1567977388.1311169,2.8953864197739527,0.0,0.0
1567977388.231129,2.8956654463096463,0.0,0.0
1567977388.331252,2.8970643742568214,0.0,0.0
1567977388.4313178,2.8972009860979355,0.0,0.0
1567977388.5313587,2.898543819579258,0.0,0.0
1567977388.631234,2.8985626319867865,0.0,0.0
1567977388.731203,2.8997383477818737,0.0,0.0
1567977388.8311977,2.899656253817538,0.0,0.0
1567977388.9311733,2.9007145748124827,0.0,0.0
1567977389.031218,2.9005596806457916,0.0,0.0
1567977389.1311023,2.9015673272545452,0.0,0.0
1567977389.2313278,2.9013729933050207,0.0,0.0
1567977389.3311014,2.9023677596464292,0.0,0.0
1567977389.431199,2.9021476176815444,0.0,0.0
1567977389.5311224,2.9031075738713685,0.0,0.0
1567977389.6312313,2.9028321539841873,0.0,0.0
1567977389.7311075,2.9037296056159843,0.0,0.0
1567977389.8313472,2.9034465797752134,0.0,0.0
1567977389.9312263,2.90438884383431,0.0,0.0
1567977390.0311155,2.904119559659584,0.0,0.0
1567977390.1312654,2.9050498532779567,0.0,0.0
1567977390.2311554,2.9047929450700813,0.0,0.0
1567977390.3312583,2.9057049330910942,0.0,0.0
1567977390.4312255,2.905413459570891,0.0,0.0
1567977390.5313401,2.9063700365020377,0.0,0.0
1567977390.631338,2.906086818445946,0.0,0.0
1567977390.7312353,2.906990141926375,0.0,0.0
1567977390.8311713,2.90663731870651,0.0,0.0
1567977390.9311018,2.907446297959247,0.0,0.0
1567977391.0311234,2.9214246230785275,0.0,0.0
1567977391.131142,2.945451798935215,0.0,0.0
1567977391.2311833,2.96268230150422,0.0,0.0
1567977391.3311152,2.978126386556056,0.0,0.0
1567977391.4311755,2.9890600133991647,0.0,0.0
1567977391.5311759,2.9995985898365625,0.0,0.0
1567977391.6312344,3.0084148807409594,0.0,0.0
1567977391.7312787,3.0194119484241018,0.0,0.0
1567977391.8312206,3.0286665606662915,0.0,0.0
1567977391.9311595,3.0389928192646867,0.0,0.0
1567977392.0313199,3.0466685598962737,0.0,0.0
1567977392.1311166,3.054595375059069,0.0,0.0
1567977392.2313561,3.0601172323772587,0.0,0.0
1567977392.3311563,3.066379316518141,0.0,0.0
1567977392.4313548,3.070806425439521,0.0,0.0
1567977392.53113,3.0761079100723734,0.0,0.0
1567977392.6311266,3.0795531492958155,0.0,0.0
1567977392.731344,3.0836694974764516,0.0,0.0
1567977392.8313448,3.0858325765859114,0.0,0.0
1567977392.9311633,3.0886911643579147,0.0,0.0
1567977393.0311794,3.089799506816913,0.0,0.0
1567977393.1312017,3.0917059553358275,0.0,0.0
1567977393.2311306,3.0920221257071905,0.0,0.0
1567977393.33113,3.0931508021389913,0.0,0.0
1567977393.4312112,3.09273473619751,0.0,0.0
1567977393.5313044,3.093258384405818,0.0,0.0
1567977393.6312106,3.092358849504354,0.0,0.0
1567977393.7311382,3.0925021687220315,0.0,0.0
1567977393.8311648,3.0913109473626275,0.0,0.0
1567977393.9313507,3.0912313150285993,0.0,0.0
1567977394.0312257,3.089810954311858,0.0,0.0
1567977394.1312091,3.089553138963714,0.0,0.0
1567977394.2311513,3.08810297794491,0.0,0.0
1567977394.3314292,3.087897142420358,0.0,0.0
1567977394.43133,3.0864468293589766,0.0,0.0
1567977394.5311556,3.0719886791494027,0.0,0.0
1567977394.6311886,3.0476626566213003,0.0,0.0
1567977394.7313375,3.030230453423963,0.0,0.0
1567977394.8312824,3.028946969913683,0.0,0.0
1567977394.9313116,3.042223615375157,0.0,0.0
1567977395.0313158,3.052887719813855,0.0,0.0
1567977395.1313152,3.062209453239385,0.0,0.0
1567977395.2311008,3.066670607914883,0.0,0.0
1567977395.3312075,3.0702105688245958,0.0,0.0
1567977395.4311337,3.072726669260364,0.0,0.0
1567977395.5311007,3.078137826711586,0.0,0.0
1567977395.6312592,3.095934207012789,0.0,0.0
1567977395.7311563,3.121742241611802,0.0,0.0
1567977395.8312054,3.1396401707763815,0.0,0.0
1567977395.9311383,3.155067388712995,0.0,0.0
1567977396.031117,3.1656758718205147,0.0,0.0
1567977396.1312625,3.1759365211973645,0.0,0.0
1567977396.2311974,3.1850376568065926,0.0,0.0
1567977396.33123,3.1966137317675027,0.0,0.0
1567977396.431255,3.210780496785194,0.0,0.0
1567977396.53127,3.213662870855879,0.0,0.0
1567977396.6311371,3.201633799898447,0.0,0.0
1567977396.7311535,3.1914776594951686,0.0,0.0
1567977396.8312213,3.1809654619247816,0.0,0.0
1567977396.931214,3.173300120123157,0.0,0.0
1567977397.0312457,3.1658764923704528,0.0,0.0
1567977397.1313338,3.15979728578597,0.0,0.0
1567977397.2311964,3.1508527766931653,0.0,0.0
1567977397.3311152,3.142850008177204,0.0,0.0
1567977397.4311154,3.1336913511649627,0.0,0.0
1567977397.5311694,3.1266580965286366,0.0,0.0
1567977397.631326,3.1189335159385845,0.0,0.0
1567977397.7312696,3.11331543670849,0.0,0.0
1567977397.8311458,3.1065831518218907,0.0,0.0
1567977397.9311872,3.1014188911039575,0.0,0.0
1567977398.0313287,3.095145239948902,0.0,0.0
1567977398.1311579,3.090675835983525,0.0,0.0
1567977398.2313175,3.085302387967163,0.0,0.0
1567977398.3312461,3.08177733025361,0.0,0.0
1567977398.4311955,3.0774000601858607,0.0,0.0
1567977398.5311153,3.074712246728719,0.0,0.0
1567977398.6311362,3.0711709719300977,0.0,0.0
1567977398.7312963,3.0692888124153406,0.0,0.0
1567977398.8313222,3.066586783618307,0.0,0.0
1567977398.931124,3.0655812531556723,0.0,0.0
1567977399.0312889,3.06370979478387,0.0,0.0
1567977399.1311855,3.0634087188716848,0.0,0.0
1567977399.2312453,3.062235700796558,0.0,0.0
1567977399.3312619,3.0625726332957175,0.0,0.0
1567977399.4311006,3.061948379957343,0.0,0.0
1567977399.5311859,3.062674068009315,0.0,0.0
1567977399.6311338,3.062366597112918,0.0,0.0
1567977399.7312317,3.0633428181638873,0.0,0.0
1567977399.831115,3.063208642251233,0.0,0.0
1567977399.931176,3.0643186175299544,0.0,0.0
1567977400.0312848,3.0642455890020432,0.0,0.0
1567977400.1313486,3.0653744319766876,0.0,0.0
1567977400.2312233,3.0652752546919153,0.0,0.0
1567977400.3312302,3.0663320384680297,0.0,0.0
1567977400.4312787,3.0661149322411774,0.0,0.0
1567977400.5312104,3.0670273215354573,0.0,0.0
1567977400.6312068,3.0810775324763107,0.0,0.0
1567977400.73123,3.1051473531136633,0.0,0.0
1567977400.8311138,3.1223216217623566,0.0,0.0
1567977400.93127,3.1377521976920644,0.0,0.0
1567977401.031294,3.1486120973779954,0.0,0.0
1567977401.131134,3.1590536072951885,0.0,0.0
1567977401.2312083,3.1677812829651035,0.0,0.0
1567977401.3311672,3.1786325025304336,0.0,0.0
1567977401.4312248,3.1877632318541096,0.0,0.0
1567977401.5311775,3.1976907835018054,0.0,0.0
1567977401.631143,3.20688725720556,0.0,0.0
1567977401.7312262,3.2029563874949964,0.0,0.0
1567977401.831247,3.185575087991227,0.0,0.0
1567977401.9313447,3.172130382662699,0.0,0.0
1567977402.0311358,3.1592326406423847,0.0,0.0
1567977402.1312664,3.1495721981623284,0.0,0.0
1567977402.2311985,3.139677077738547,0.0,0.0
1567977402.3312178,3.131311741211432,0.0,0.0
1567977402.4311528,3.1206023435261745,0.0,0.0
1567977402.531129,3.1112799241546547,0.0,0.0
1567977402.631291,3.1008362318628,0.0,0.0
1567977402.7311764,3.0927854812988045,0.0,0.0
1567977402.831216,3.084113020416236,0.0,0.0
1567977402.931142,3.077665016456322,0.0,0.0
1567977403.0313525,3.069344801304837,0.0,0.0
1567977403.1312165,3.04946130827231,0.0,0.0
1567977403.2311106,3.022412495391782,0.0,0.0
1567977403.331166,3.003494205145085,0.0,0.0
1567977403.4311597,2.9868338146009226,0.0,0.0
1567977403.5311105,2.9751730219712478,0.0,0.0
1567977403.631153,2.964084417044555,0.0,0.0
1567977403.7311976,2.9540831096231823,0.0,0.0
1567977403.8311794,2.94162127920608,0.0,0.0
1567977403.931209,2.931204910174932,0.0,0.0
1567977404.0311937,2.919769948827412,0.0,0.0
1567977404.1311488,2.9112195424122653,0.0,0.0
1567977404.2312586,2.902491083885142,0.0,0.0
1567977404.3311882,2.8962619166134296,0.0,0.0
1567977404.4311993,2.8889900456811723,0.0,0.0
1567977404.531258,2.883591173638413,0.0,0.0
1567977404.6312864,2.877219395598674,0.0,0.0
1567977404.7311292,2.8728625972656943,0.0,0.0
1567977404.8313215,2.867896205414368,0.0,0.0
