time,orthogonalstrength_x,orthogonalstrength_y,orthogonalstrength_z
1567977356.731142,23463999999.999996,-1050999999.9999999,39746000000.0
1567977356.8311806,23463999999.999996,-1050999999.9999999,39746000000.0
1567977356.9312136,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.031119,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.1313386,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.4748397,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.5313199,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.6312165,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.7311664,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.8312259,23463999999.999996,-1050999999.9999999,39746000000.0
1567977357.9312892,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.0313568,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.131254,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.2313247,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.3312547,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.4311602,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.531167,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.631176,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.7311594,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.8312075,23463999999.999996,-1050999999.9999999,39746000000.0
1567977358.931104,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.0311387,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.13132,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.2311282,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.331193,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.4311836,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.5312004,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.6313548,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.7311583,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.8311357,23463999999.999996,-1050999999.9999999,39746000000.0
1567977359.9311929,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.0312681,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.1311536,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.231277,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.331352,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.4312458,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.5311337,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.6311595,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.7312891,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.8311384,23463999999.999996,-1050999999.9999999,39746000000.0
1567977360.931286,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.0313451,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.1312878,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.2312214,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.331139,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.431204,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.5311778,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.6311831,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.7311032,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.8312113,23463999999.999996,-1050999999.9999999,39746000000.0
1567977361.931286,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.03117,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.1311371,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.2311363,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.3311927,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.431135,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.5311613,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.6312525,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.7311258,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.8311408,23463999999.999996,-1050999999.9999999,39746000000.0
1567977362.9312372,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.0313377,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.1311388,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.2313218,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.3311157,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.4311278,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.5312667,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.6313093,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.7311933,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.8311007,23463999999.999996,-1050999999.9999999,39746000000.0
1567977363.9311182,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.0311925,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.1311276,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.2312753,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.3311968,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.4311392,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.5311432,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.6312582,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.731201,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.831253,23463999999.999996,-1050999999.9999999,39746000000.0
1567977364.9311366,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.031205,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.1313393,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.318601,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.3313155,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.4312794,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.5311046,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.6312788,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.7312906,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.8312385,23463999999.999996,-1050999999.9999999,39746000000.0
1567977365.9312181,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.031282,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.1311808,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.2312183,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.331188,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.4311118,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.5311532,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.6312108,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.731239,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.8312101,23463999999.999996,-1050999999.9999999,39746000000.0
1567977366.9311452,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.0311584,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.1311839,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.2312565,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.3311965,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.4311624,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.5312424,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.631209,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.7313254,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.831176,23463999999.999996,-1050999999.9999999,39746000000.0
1567977367.9311082,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.0313172,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.131209,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.2313151,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.3311357,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.4311187,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.5311358,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.6314306,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.7313585,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.8312538,23463999999.999996,-1050999999.9999999,39746000000.0
1567977368.9311798,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.0312433,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.1311424,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.231227,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.331244,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.4312458,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.5311544,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.6311793,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.7311935,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.8311863,23463999999.999996,-1050999999.9999999,39746000000.0
1567977369.931223,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.0311353,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.1311018,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.2312582,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.3313332,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.4312031,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.5312169,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.6312025,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.7313654,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.831299,23463999999.999996,-1050999999.9999999,39746000000.0
1567977370.931177,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.0312905,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.1313438,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.2312014,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.3313277,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.4312139,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.5313003,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.6311984,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.731124,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.8313406,23463999999.999996,-1050999999.9999999,39746000000.0
1567977371.9313028,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.0313299,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.1312342,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.2312975,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.331213,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.431198,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.5311415,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.6311653,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.7312372,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.8311288,23463999999.999996,-1050999999.9999999,39746000000.0
1567977372.9311886,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.0312133,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.1311398,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.231119,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.3311188,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.4311423,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.5311155,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.6312492,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.7312613,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.8313363,23463999999.999996,-1050999999.9999999,39746000000.0
1567977373.9312994,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.0311449,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.1311727,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.2312875,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.3313534,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.4313393,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.531133,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.6311617,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.731288,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.8311002,23463999999.999996,-1050999999.9999999,39746000000.0
1567977374.9311416,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.0311294,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.1311677,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.231282,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.3312833,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.4312887,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.5312448,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.6311085,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.7311168,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.8311498,23463999999.999996,-1050999999.9999999,39746000000.0
1567977375.9312587,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.031328,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.1312516,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.2311993,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.3312316,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.4311292,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.5312216,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.6312456,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.731125,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.8311238,23463999999.999996,-1050999999.9999999,39746000000.0
1567977376.931298,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.0311337,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.131112,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.231295,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.331223,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.4312425,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.5312335,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.6311913,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.7311842,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.8311653,23463999999.999996,-1050999999.9999999,39746000000.0
1567977377.9312654,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.031357,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.131359,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.231123,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.3313,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.431301,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.5312862,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.6311264,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.731188,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.831101,23463999999.999996,-1050999999.9999999,39746000000.0
1567977378.9312465,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.0311356,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.131236,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.2311993,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.3311274,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.43135,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.531316,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.6313183,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.7312992,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.8311417,23463999999.999996,-1050999999.9999999,39746000000.0
1567977379.9313307,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.0313354,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.1311243,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.2313318,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.3311822,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.4311335,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.531182,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.6313372,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.7311678,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.8312685,23463999999.999996,-1050999999.9999999,39746000000.0
1567977380.931222,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.0311756,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.1311147,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.2313452,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.3312466,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.4311845,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.5312834,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.6312344,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.7312129,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.8312962,23463999999.999996,-1050999999.9999999,39746000000.0
1567977381.9311166,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.0311568,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.1313298,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.231302,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.3311946,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.4311984,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.531336,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.6311302,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.7311728,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.8311222,23463999999.999996,-1050999999.9999999,39746000000.0
1567977382.9311662,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.0313938,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.1312664,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.2312398,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.331346,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.4311197,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.5313034,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.6311157,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.7312179,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.8312035,23463999999.999996,-1050999999.9999999,39746000000.0
1567977383.9312575,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.0312529,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.1312778,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.2312667,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.3311589,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.4311137,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.5311997,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.6313004,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.7312505,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.8312094,23463999999.999996,-1050999999.9999999,39746000000.0
1567977384.9311657,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.0313501,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.1313503,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.231245,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.3311133,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.4311547,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.5311892,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.6312106,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.7311842,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.831119,23463999999.999996,-1050999999.9999999,39746000000.0
1567977385.9311898,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.0311866,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.1313212,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.2311347,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.3312573,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.4312065,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.531121,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.63121,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.7311382,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.8312364,23463999999.999996,-1050999999.9999999,39746000000.0
1567977386.931361,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.0312736,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.1311953,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.2311625,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.331107,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.431193,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.5312862,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.6312041,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.731201,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.8311841,23463999999.999996,-1050999999.9999999,39746000000.0
1567977387.9311233,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.0311804,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.1311169,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.231129,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.331252,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.4313178,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.5313587,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.631234,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.731203,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.8311977,23463999999.999996,-1050999999.9999999,39746000000.0
1567977388.9311733,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.031218,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.1311023,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.2313278,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.3311014,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.431199,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.5311224,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.6312313,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.7311075,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.8313472,23463999999.999996,-1050999999.9999999,39746000000.0
1567977389.9312263,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.0311155,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.1312654,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.2311554,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.3312583,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.4312255,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.5313401,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.631338,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.7312353,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.8311713,23463999999.999996,-1050999999.9999999,39746000000.0
1567977390.9311018,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.0311234,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.131142,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.2311833,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.3311152,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.4311755,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.5311759,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.6312344,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.7312787,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.8312206,23463999999.999996,-1050999999.9999999,39746000000.0
1567977391.9311595,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.0313199,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.1311166,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.2313561,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.3311563,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.4313548,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.53113,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.6311266,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.731344,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.8313448,23463999999.999996,-1050999999.9999999,39746000000.0
1567977392.9311633,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.0311794,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.1312017,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.2311306,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.33113,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.4312112,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.5313044,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.6312106,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.7311382,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.8311648,23463999999.999996,-1050999999.9999999,39746000000.0
1567977393.9313507,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.0312257,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.1312091,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.2311513,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.3314292,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.43133,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.5311556,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.6311886,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.7313375,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.8312824,23463999999.999996,-1050999999.9999999,39746000000.0
1567977394.9313116,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.0313158,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.1313152,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.2311008,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.3312075,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.4311337,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.5311007,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.6312592,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.7311563,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.8312054,23463999999.999996,-1050999999.9999999,39746000000.0
1567977395.9311383,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.031117,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.1312625,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.2311974,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.33123,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.431255,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.53127,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.6311371,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.7311535,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.8312213,23463999999.999996,-1050999999.9999999,39746000000.0
1567977396.931214,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.0312457,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.1313338,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.2311964,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.3311152,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.4311154,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.5311694,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.631326,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.7312696,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.8311458,23463999999.999996,-1050999999.9999999,39746000000.0
1567977397.9311872,23463999999.999996,-1050999999.9999999,39746000000.0
1567977398.0313287,23463999999.999996,-1050999999.9999999,39746000000.0
1567977398.1311579,23463999999.999996,-1050999999.9999999,39746000000.0
